visibility,altitude,date,TDB,eclipse_type
visible,65.46157962706327,2605-01-27,2672542.707549309,Total
not_visible,-43.455296812762924,2605-07-22,2672719.09463189,Partial
visible,43.25740666561127,2606-01-16,2672896.8681975254,Penumbral
not_visible,-13.621720554724456,2606-06-12,2673044.490712693,Penumbral
visible,26.37452109899558,2606-07-12,2673073.7715479224,Penumbral
not_visible,-8.577541627896858,2606-12-06,2673221.0669103074,Penumbral
not_visible,-57.06565579936708,2607-06-02,2673399.1346058,Partial
not_visible,-22.567019093022086,2607-11-25,2673575.3057033736,Partial
not_visible,-0.033465216598606976,2608-05-22,2673753.531382052,Total
visible,46.12292969464649,2608-11-14,2673929.836424748,Total
visible,23.522994626672777,2609-05-11,2674107.632457294,Penumbral
visible,18.90137975130595,2609-11-04,2674284.5066515175,Partial
not_visible,-14.293262592028029,2610-03-31,2674432.0174626675,Penumbral
visible,45.32778620834553,2610-09-25,2674609.66018786,Penumbral
not_visible,-26.95714178993009,2611-03-20,2674786.385035737,Total
visible,16.950535512995618,2611-09-14,2674963.901050743,Total
visible,0.8774945537972302,2612-03-09,2675140.990119845,Total
visible,8.199953425588122,2612-09-02,2675317.92535474,Total
visible,48.0078975790711,2613-02-27,2675495.6527541634,Penumbral
visible,3.363471306667174,2613-07-24,2675642.547344302,Penumbral
not_visible,-21.455087604125186,2613-08-22,2675672.0277941776,Penumbral
visible,33.27086897980596,2614-01-18,2675820.5636425535,Penumbral
not_visible,-41.64249143950059,2614-07-13,2675997.0850089616,Partial
visible,56.93033622579338,2615-01-07,2676174.643746821,Total
visible,22.60986614041983,2615-07-03,2676351.789754572,Total
visible,49.13734047929018,2615-12-27,2676528.6068407972,Total
not_visible,-19.619937747766098,2616-06-21,2676706.4685992943,Partial
visible,68.47088536921618,2616-12-15,2676882.7676583626,Partial
not_visible,-34.68363709863765,2617-05-12,2677031.393966989,Penumbral
visible,50.811501412158734,2617-11-05,2677207.8090578746,Penumbral
not_visible,-26.31736960791066,2617-12-04,2677237.2339332863,Penumbral
not_visible,-21.706082273167866,2618-05-01,2677385.4360996005,Total
visible,11.92966719698555,2618-10-25,2677562.4877426527,Total
not_visible,-7.615785627809926,2619-04-20,2677739.4816662204,Total
not_visible,-18.157088840177774,2619-10-15,2677917.0572165716,Total
visible,35.89936732966373,2620-04-09,2678093.790748258,Partial
not_visible,-26.593801495188572,2620-10-03,2678271.3568245103,Penumbral
visible,11.280069988955283,2621-02-28,2678418.964559353,Partial
visible,36.55485972815181,2621-08-24,2678595.746025964,Penumbral
visible,38.74152349337191,2622-02-18,2678773.6061756606,Total
visible,5.713135505736644,2622-08-13,2678949.9208524073,Total
not_visible,-9.447457133337233,2623-02-07,2679128.0591943716,Total
not_visible,-34.68836117912136,2623-08-02,2679304.3998002363,Partial
not_visible,-31.589751325120588,2624-01-27,2679482.206050108,Penumbral
visible,19.30136949137506,2624-06-23,2679629.805336322,Penumbral
not_visible,-40.043963164853444,2624-07-22,2679659.083904165,Penumbral
not_visible,-2.9584407714106487,2624-12-16,2679806.40299414,Penumbral
not_visible,-26.17441169685203,2625-06-12,2679984.442050942,Partial
visible,62.07024838889263,2625-12-06,2680160.6533217095,Partial
visible,18.85526183560409,2626-06-02,2680338.8240562575,Total
not_visible,-28.981771884730517,2626-11-25,2680515.1912215697,Total
visible,2.2630762921726104,2627-05-22,2680692.9160337294,Partial
visible,40.403360892790545,2627-11-15,2680869.858042556,Partial
not_visible,-44.430166776961066,2628-04-10,2681017.3360377606,Penumbral
visible,2.0760121551225055,2628-10-05,2681194.973880075,Penumbral
visible,44.063854055505786,2629-03-31,2681371.725353275,Total
not_visible,-47.58887081753911,2629-09-24,2681549.19211614,Total
not_visible,-36.43499302301353,2630-03-20,2681726.3438723525,Total
not_visible,-53.12509533079902,2630-09-13,2681903.206390951,Total
not_visible,-3.5733564238476574,2631-03-10,2682081.00934796,Partial
not_visible,-48.09747623528766,2631-09-02,2682257.3188972054,Penumbral
visible,30.905288272039932,2632-01-29,2682405.911119767,Penumbral
not_visible,-37.91816507206677,2632-07-23,2682582.392999781,Partial
visible,13.735126779301686,2633-01-17,2682759.9799059206,Total
not_visible,-46.082220310864095,2633-07-13,2682937.101593361,Total
visible,23.815898079799524,2634-01-06,2683113.9448345033,Total
visible,23.430622524531618,2634-07-03,2683291.7738052746,Partial
not_visible,-16.25640123368083,2634-12-26,2683468.118738932,Partial
visible,27.108136430743464,2635-05-24,2683616.6850700164,Penumbral
not_visible,-74.20430982867101,2635-06-22,2683646.225365714,Penumbral
not_visible,-29.406860013311192,2635-11-16,2683793.161380329,Penumbral
visible,47.330857573109746,2635-12-16,2683822.5948172407,Penumbral
visible,30.736535162279786,2636-05-12,2683970.724643588,Partial
visible,45.73930731686095,2636-11-05,2684147.8325291057,Total
visible,29.937176968616185,2637-05-01,2684324.7861571778,Total
not_visible,-14.270009630635743,2637-10-25,2684502.3847765354,Total
not_visible,-45.79307312413464,2638-04-20,2684679.1177531355,Partial
visible,52.94890390514504,2638-10-15,2684856.661221384,Penumbral
not_visible,-37.51516301306834,2639-03-11,2685004.3231288814,Partial
not_visible,-18.23366292834617,2639-09-04,2685181.0262530656,Penumbral
